City,Region,tif_count,Latitude,Longitude,bio_1.tif,bio_10.tif,bio_11.tif,bio_12.tif,bio_13.tif,bio_14.tif,bio_15.tif,bio_16.tif,bio_17.tif,bio_18.tif,bio_19.tif,bio_2.tif,bio_3.tif,bio_4.tif,bio_5.tif,bio_6.tif,bio_7.tif,bio_8.tif,bio_9.tif
Ouesso,AFRICA,0.150000001,1.666527411,15.99986033,235,241,228,1473,199,47,41,550,164,260,371,57,73,517,277,199,78,232,239
Ouezzane,AFRICA,0.460000004,34.85686588,-5.597844294,170.4057628,236.9492431,113.689826,822.2352244,166.7841765,0,79.82754351,408.7422743,11.54348033,15.28406318,402.6306676,93.25941715,38.71593682,4983.914534,305.4927234,66.14634563,238.5188343,123.689826,229.9492431
Ouidah,AFRICA,10.51061594,6.60233759,1.91309948,261.0716042,275.5402059,243.6683309,1016.713932,214.2834583,0.332236576,73.95437211,487.8074894,23.67701453,217.4825071,259.2471806,51.61154296,58.92803169,1284.990403,312.4656901,225.0984346,87.08596996,262.5541968,270.6651892
Oujda,AFRICA,0.990000008,34.73400814,-1.946954186,165.0737995,246.0924837,96.97531852,322.3294245,46.11716522,0,56.71802165,128.7383786,14.30066263,18.30066263,107.1732181,92.30739487,34.19022965,6061.664751,318.0194193,51.31288087,266.7065384,118.8835698,240.0924837
Oulu,EUROPE,3.890000031,65.08506901,25.42696058,24.90426775,151.3269388,-98.89389715,472.2675767,58.51486211,20.98565261,32.07153826,165.0092128,71.7501955,160.7085344,87.51001557,68.88017073,18.94113263,10131.3839,217.0253642,-138.2082538,355.3875162,138.4465348,-49.1495413
Oum Hadjer,AFRICA,0.04,13.33319403,19.66652698,284,307,254,378,170,0,169,346,0,24,0,124,59,2172,373,163,210,287,263
Ourense,EUROPE,0.430000003,42.39149556,-7.920617293,135.9542674,197.8628022,80.69961979,1025.061637,135.777244,16.64649302,48.24345132,390.7805063,82.02355006,97.41159333,390.1266191,91.16318243,40,4727.888289,258.1174498,33.69961979,224.3720975,83.40663376,193.208915
Ourinhos,SOUTH AMERICA,0.760000006,-22.93201022,-49.91890734,219.8157916,244.8157916,182.8157916,1319.43447,202.4122636,40.84363924,48.81622891,554.6857216,152.4260895,554.6857216,190.9043749,93,56,2606.920297,290.0243429,123.8157916,166.2085513,244.8157916,185.8157916
Outjo,AFRICA,0.080000001,-20.0834725,16.09395951,204.3875706,243.5167608,152.3875706,433.8659135,137.708098,0,128,327.6410547,2.870809796,79.48323918,2.870809796,142.8708098,53,3751.5887,329.3875706,63.25838041,265.2583804,221.3875706,152.3875706
Ouyen,AUSTRALIA,0.02,-35.00013911,142.2498598,160,227,95,330,36,17,20,102,64,66,95,109,44,5295,299,52,247,134,217
Ovalle,SOUTH AMERICA,0.160000001,-30.57270798,-71.25013932,185.354131,237.2249572,128.4833048,124.291738,38.1291738,0,124.6124786,93.64586898,0,2,91.64586898,100,46,4431.349743,291.354131,74.35413102,216.8708262,136.354131,230.354131
Oviedo,EUROPE,1.140000009,43.42902752,-5.846496126,137.2681505,196.538759,83.83920547,1126.386863,127.7289088,48.12192439,26.72601416,349.4705096,168.702189,177.564038,331.1199253,76.25042292,37,4585.232604,248.6333432,45.71816061,202.6441343,106.1246407,191.9681438
Owando,AFRICA,0.150000001,-0.416805914,15.86680634,236.4033521,241,231.4033521,1539.210056,211.9832393,24,41.59664786,570.9664786,179.4033521,342.5798872,179.4033521,54.59664786,74,380.5798872,272.4033521,199.4033521,73,236,231.4033521
Owensboro,NORTH AMERICA,0.990000008,37.7954982,-87.14563556,140.3311402,251.7360233,21.78348908,1110.226744,113.1313074,75.63922975,13.00993221,333.13822,237.2129538,257.8919124,266.9296126,98.46228106,27,9317.094642,316.7360233,-38.54765115,355.6247469,134.1883722,210.7360233
Owo,AFRICA,0.170000001,7.249860722,5.558930306,246.4176785,262.4176785,229.7088392,1367.979115,232.6083048,0,72.70883925,608.4575032,16.03812527,218.9375909,608.4575032,71,57,1299.759106,319.4176785,194.4176785,124.7088392,229.7088392,256.4176785
Oxford,EUROPE,1.760000014,51.78746394,-1.296903555,97.27745727,158.5500874,35.56126063,659.5921644,61.262515,42.65189283,10.98949212,179.0455519,137.9482884,168.9156519,163.5239358,69.97765306,31.994223,5062.702419,207.5612606,-10.69479953,218.728698,122.5716396,58.28285353
Oxford House,NORTH AMERICA,0.01,54.99986053,-95.33347256,-25,149,-212,487,79,13,54,213,52,212,54,94,19,14573,218,-272,490,142,-185
Oyem,AFRICA,0.190000001,1.649203428,11.51338575,215.9991327,222.9991327,207.9991327,1707.610654,299.5782605,43.0264235,57,706.859202,202.442452,345.5395492,202.442452,54,71,595.0076924,254.9991327,178.1605703,76.6306746,215.9991327,207.9991327
Oyo,AFRICA,2.244665273,7.930969436,3.958584132,248.5632553,267.1766387,230.3884685,1124.820771,184.9910912,2.332717253,72.71524925,480.7557978,13.16098634,165.2643075,475.3228438,76.17330459,54.74762,1437.819778,327.725945,189.2151639,137.8800989,232.7136151,258.0282097
Oytal,ASIA,0.590000005,42.91657451,73.15974916,97.86668497,221.0022685,-22.94744905,407.7686339,66.92065852,14.05198382,50.94688191,175.6249599,52.78195095,79.59380691,63.97717941,114.0531181,29,9915.55993,296.0025473,-96,392.0028357,85.05397355,215.0017014
Ozamis,MALAY ARCHIPELAGO,0.290000002,8.186882468,123.7959818,266.0649618,270.0649618,263.0649618,1876.371291,292.1949578,74.04192408,38.83856725,700.8215445,254.535531,265.2474637,486.7307541,46.30920236,71,354.3741846,301.0293264,235.5114984,64.89830116,265.475863,268.4097996
Paarl,AFRICA,1.050000008,-33.66508599,18.92860469,160.0902622,205.9998022,112.6480248,872.0332629,148.7874664,21.85997456,63.64498894,407.2369337,76.09196798,79.37087353,407.0466218,94.6829173,47.83984736,3808.716137,260.065548,63.63133419,196.0159664,114.607663,203.9998022
Pabna,ASIA,63.82031835,24.27177068,89.35937365,222.9300473,268.1625118,151.1130875,1811.204617,358.0127029,11.43398804,90.62251143,984.1938959,44.36012456,610.3390575,44.36012456,93.05600113,35,4845.108496,335.4257111,72.27252525,262.9100271,254.1091976,151.1130875
Pacasmayo,SOUTH AMERICA,0.120000001,-7.354073854,-79.58347262,229.7527844,243.7527844,219.7527844,43.75278438,15,0,135,41.75278438,0,0,18,60.25835315,71.50556877,980.1247028,267.7527844,183,83.75278438,221.5055688,243.7527844
Pachuca,NORTH AMERICA,1.560000013,20.13568733,-98.78530638,122.823653,143.1520759,94.19373309,620.1965427,105.2632388,7.079816307,72.56517406,298.008553,40.36338776,297.6576844,43.29041033,94.79860344,63.04165722,2076.589076,190.2725848,40.95067931,149.3219055,143.1455585,98.87054148
Padang,MALAY ARCHIPELAGO,1.900000015,-0.880277815,100.3503944,253.0557708,255.0817338,251.4985796,4036.45129,466.6657276,245.182944,20.76280802,1297.140267,781.9393559,842.7617798,1218.473294,42.4788874,82.75201162,157.1312697,280.6946419,228.2311878,51.49529589,252.0825297,255.0395416
Padangpanjang,MALAY ARCHIPELAGO,0.090000001,-0.416805914,100.3335045,203.0037336,206.0037336,202.0037336,3496.566901,370.9738647,206.9701311,17.00373361,1047.929061,705.9066597,788.9551967,851.817053,48.00746722,82,158.0261353,234.0074672,175,58.01120083,203.0037336,205.0037336
Padangsidempuan,MALAY ARCHIPELAGO,0.290000002,1.416527412,99.24420942,241.7287726,243.7965795,239.7287726,2500.069619,281.881489,107.6102616,25.93219315,784.6444671,398.5088534,504.3732397,780.4410466,52.8643863,84.06780685,204.7116699,274.7287726,212.7965795,61.8643863,239.7965795,243.7965795
Padilla,SOUTH AMERICA,0.03,-19.25013917,-64.33347268,146,173,112,684,154,1,93,403,20,347,20,94,53,2571,220,43,177,170,112
Paducah,NORTH AMERICA,0.850000007,37.09419145,-88.67543286,146.11863,257.2506001,27.65842524,1141.777402,112.0631301,73.42372338,12.66980945,329.2400032,235.2873968,257.852361,292.1376128,101.8680299,28,9303.266715,324.0125486,-36.10352322,360.3541234,140.11863,216.2506001
Pagadian,MALAY ARCHIPELAGO,0.720000006,7.899340375,123.431748,264.9736744,268.7945128,261.2382638,1738.637302,228.5765728,72.24913772,33.49520366,583.250218,234.8741998,303.9019246,516.8677382,37.77016883,72,319.9696328,293.7709258,240.8042162,52.78754795,266.1570162,267.2111812
Pago Pago,POLYNESIA,0.230000002,-14.24246919,-170.7102235,259.9906014,264.9449324,253.9906014,4550.096105,514.4134117,263.5865739,22.0739566,1461.313367,818.788021,1461.313367,851.2919832,13,52.0420286,454.4557543,272.9442304,247.9449324,24.4789857,264.9449324,254.8985614
Paita,SOUTH AMERICA,0.090000001,-5.083008467,-81.16665119,229.0204217,252.0129954,210.0222788,28.03341932,12,0,114.9331614,24.00928339,0,1.024135926,17.00185713,75.00928563,64.01114052,1710.699215,284.0167097,167.0222766,116.0018594,212.0222788,241.9387327
Pakalongan,MALAY ARCHIPELAGO,7.88946114,-6.888076366,109.5311713,266.4748687,271.028737,263.1435885,2768.005156,581.6722194,69.23350596,70.0649217,1373.937146,248.5485644,434.3716464,1182.699102,34.23756193,67.66959214,351.0434618,292.511652,241.4752442,50.79398907,263.8682129,264.7556476
Pakanbaru,MALAY ARCHIPELAGO,1.590000013,0.603800734,101.4087883,257.6527195,260.7460024,253.6527195,2795.227538,317.292595,147.1701867,22.40743526,899.9608791,503.2340578,525.84458,711.0625245,57.12420689,82.00042269,308.4581403,295.4744032,225.6720072,69.1430719,257.0612087,260.3811203
Pakokku,ASIA,0.460000004,21.39856284,95.05614116,260.629019,289.629019,206.629019,616.6089627,143.897416,0,99.82609819,350.4861819,2,187.6797368,10.06484951,87.2155739,38,3623.09227,359.8445929,129.629019,230.1507244,284.629019,224.629019
Pakwach,AFRICA,0.600000005,2.476412099,31.42349467,248.2822193,262.0844484,238.6480513,996.4244804,142.2086245,0.915551644,59.16889671,410.0742109,30.67970403,70.64608836,399.791428,95.08444836,71.99916445,936.9837516,326.3666676,193.2822193,132.8013935,240.2822193,259.3658321
Pakxe,ASIA,0.250000002,15.16652736,105.770028,257.8218518,270.8218518,237.0638683,2086.477202,468.6991359,3,99,1241.046996,20.96806585,343.8772841,20.96806585,70.75798354,52.24201646,1417.433621,315.8218518,181.0638683,134.5159671,264.0638683,237.0638683
Pala,AFRICA,0.01,9.41652738,14.916527,258,291,240,971,241,0,111,643,0,114,8,109,54,2229,358,156,202,242,241
Palangkaraya,MALAY ARCHIPELAGO,0.590000005,-2.166687907,113.8700589,260.5576128,266,257.5576128,2811.008282,334.2290351,120.1194736,32.44238723,923.4094984,410.6827503,480.6898303,865.1990852,57,72.55761277,401.8520995,304,225.5561968,78.44238723,259.5576128,259.5576128
Palapye,AFRICA,0.180000001,-22.50013916,27.08319362,206,247,144,407,75,3,85,223,12,210,14,132,52,4438,315,61,254,245,171
Palatka,NORTH AMERICA,0.380000003,29.66883031,-81.70174706,204.5807067,261.5807067,141.5807067,1354.961821,178.0320393,54.58070672,40.44692939,522.49693,210.9170917,522.0776367,244.2026076,81.81095044,38.39165716,4935.024511,300,87.71448405,212.2578798,261.5807067,152.5807067
Palembang,MALAY ARCHIPELAGO,3.070000025,-2.915000358,104.7144604,257.9872425,263.15195,253.9449538,2582.591346,331.3974774,103.1454256,40.25478756,909.352986,325.1274337,563.8715309,865.8329655,52.43120425,75.88935876,391.5725901,297.0052057,227.5560383,69.25405514,256.207435,258.6652608
Palermo,EUROPE,4.000000032,38.16712167,13.27876397,165.5258257,233.903913,104.9257832,628.8411581,89.38408142,6.046876445,58.08079278,256.3059592,32.15099391,61.34936781,220.5462633,33.75069931,18.60274483,5344.57877,261.9517002,83.10474326,178.4366617,124.92464,229.1191224
Pali,ASIA,1.140000009,25.82598183,73.28003948,259.6910657,316.6400481,176.584629,434.2211996,153.022716,0,154.5513016,377.3615317,5,186.7216882,6,131.4656474,43.94678168,5774.121262,387.5868298,87.67337558,299.3798427,300.5953043,188.6378474
Palikir,MICRONESIA,0.01,6.917920155,158.0845955,268.6024745,270.6191876,265.6357353,4381.425134,445.581843,239.5484671,16.91631831,1278.871855,847.594693,1102.405728,1249.008294,16,67.98288976,183.1323652,280.6027557,256.6024745,24,267.6024745,268.6193034
Pallasovka,EUROPE,0.150000001,50.08319388,46.83319354,74,238,-89,333,44,17,27,115,61,109,76,96,20,13343,311,-147,458,215,-16
Palm Coast,NORTH AMERICA,0.950000008,29.59737576,-81.26404242,209.8331624,263.1701842,150.708254,1357.291161,189.2135441,61.62439282,39.04192922,517.1482079,212.8775535,517.1482079,235.5449094,66.20207638,34.95472692,4637.489406,294.2087668,104.5447602,189.6640066,263.1701842,162.6243983
Palm Springs,NORTH AMERICA,4.250000034,33.79235458,-116.4012141,215.4400763,306.6978478,134.0449676,146.0846052,29.52505878,0.162511293,73.96184923,76.3051964,8.920014484,22.51141542,73.12073909,140.6661572,42.45976063,7036.766133,398.0394186,70.30276931,327.3390805,146.6459155,269.4627299
Palma,EUROPE,2.010000016,39.62973246,2.607772828,167.9471939,233.6233107,113.6183371,564.3155854,90.85308636,6.000163922,51.27455065,234.4235915,43.41094197,77.15247302,143.5278943,14,9,4985.13176,249.9220672,99.31958057,150.3037301,155.6233107,226.1564824
Palma Soriano,NORTH AMERICA,0.220000002,20.25005067,-76.03770149,243.5523064,260.1022947,226.5523064,1592.615652,238.5647605,47.34992064,52.45151892,603.9134759,152.505068,499.7415962,169.5058026,61.90605235,61.00150726,1381.249454,291.0068398,190.0985075,100.9083323,254.5523064,226.5523064
Palmas,SOUTH AMERICA,0.150000001,-26.41680581,-52.02754544,165,204.6711275,119.6711275,2164.296418,227.6309801,136.6309801,15,598.2485776,478.5908326,598.2485776,538.2485776,93,49,3551.288725,253,62.67112749,190,204.6711275,130.6978924
Palmeira dos Indios,SOUTH AMERICA,0.150000001,-9.344398041,-36.66680613,232.5732715,246.5732715,212.4421655,1159.529497,189.7711988,20.73778809,62.13110595,547.1824903,96.68894045,121.2956226,460.9691261,73.86889405,63.86889405,1432.408755,294.4421655,179.4421655,115,216.4421655,245.4421655
Palmer,NORTH AMERICA,0.220000002,61.66652717,-149.1668057,16,136,-102,368,65,3,69,189,29,163,53,64,20,9885,184,-137,321,123,-7
Palmerston North,POLYNESIA,0.590000005,-40.32200797,175.5677752,130.2324541,171.3700276,90.23245412,1143.494495,122.9913797,69.24949038,18,349.0794744,218.7332691,239.6279339,344.7568871,60.95255966,41,3289.591033,212,62.55504136,148.7675459,97.23245412,169.3700276
Palopo,MALAY ARCHIPELAGO,0.06,-3.08347257,120.1667601,246.0448287,254.0448287,239.0420269,3036.128642,421.8318923,125.9523695,36.99439641,1153.574127,454.8290905,501.8430994,692.7562438,49.9971982,64.9971982,573.0812521,292.0420269,214.0448287,77,244.0448287,250.0420269
Palu,MALAY ARCHIPELAGO,4.530000036,-0.979023472,119.8477214,246.3026843,251.1030227,243.0729921,1088.544751,116.3079293,69.78212817,15.5517169,327.3883755,227.1511354,261.1716174,253.7639617,45.1063831,75.96254836,336.0101235,279.4729323,219.7111001,59.24365932,245.4003347,247.9402552
Pampa del Infierno,SOUTH AMERICA,0.070000001,-26.47573329,-61.23763733,210,262,153.2928702,983.8621337,141.0048143,17.15002444,61.28805591,419.2738637,62.00717868,410.5667339,91.56909833,100,43,4479.325905,319,87.2928702,231,252.4380803,153.2928702
Pamplona1,SOUTH AMERICA,0.090000001,7.416527388,-72.66680598,125,134,120,1504,189,46,37,508,185,490,185,73,71,601,178,77,101,131,120
Pamplona2,EUROPE,1.440000012,42.84325456,-1.686375554,118.2361433,188.8665762,51.50976296,1003.197427,113.3257477,48.94254043,23.67873824,305.794698,166.7215045,169.7928531,282.1143004,91.44767269,37,5586.74257,254.4058048,9.372272008,244.8805263,72.08665628,186.9658672
Panama City1,SOUTH AMERICA,1.860000015,9.070821479,-79.54254475,258.2391256,259.7765818,256.168697,2277.630007,334.4811048,13.83350691,63.19643001,901.0818895,67.54816434,345.6211727,637.2440443,16.99139003,73.96001517,187.4891249,271.222369,247.6652063,23.11128562,259.1854551,259.7765803
Panama City2,NORTH AMERICA,1.680000013,30.2227365,-85.68005787,198.5683433,266.5868973,126.1539478,1541.473856,198.8143839,78.79503496,29.76040934,551.9534208,284.9976348,551.9534208,352.0770374,61.04765615,28.66290431,5800.401704,293.7886009,81.95234218,211.7221683,266.5868973,169.4692219
Panda,AFRICA,0.01,-24.00013915,34.66652692,230,261,191,717,121,21,55,327,76,327,84,82,52,2841,300,142,157,261,201
Panevezy,EUROPE,0.840000007,55.76699127,24.30950053,66.29682073,175.9997974,-42.70338186,573.1197129,77.16966303,23.96389157,34.29682073,210.5704547,84.41946981,210.5704547,94.43197331,79,24,8944.149329,232.9874965,-95.70317927,328.7031793,175.9997974,-34.70338186
Pangkalpinang,MALAY ARCHIPELAGO,0.770000006,-2.123425448,106.087595,261.9121375,265.0290194,258.0290194,2724.391777,372.8871822,127.6110505,35.41471147,1016.183971,420.9905134,454.1512897,1005.529724,29.01059015,75.4283532,301.6510866,282.9365852,244.7309728,38.01059015,259.0290194,263.8080232
Panipat,ASIA,64.68449295,29.25534821,76.73580324,231.1254162,303.3952414,133.2068165,626.0415655,199.4629377,0,135.0198744,500.5900387,20.11392121,224.7203286,42.05501899,126.3643343,38.91069613,7129.71225,375.2326949,51.85530337,322.9424812,292.1461544,200.9069442
Panshi,ASIA,0.690000005,42.99523172,126.0048533,46.79030476,207.8659238,-138.092779,691.4507779,193.1807001,1.031414566,109.055527,458.9547256,6.239665812,458.9547256,14.20825125,91.92583051,19,13992.58711,260.7490035,-208.1355298,468.9586987,207.8659238,-104.035775
Panuco,NORTH AMERICA,0.170000001,22.083194,-98.24997543,239,275,193,1020.035377,215.019654,16,78.0019654,506.019654,74,506.019654,113.0019654,71.99213838,43.9980346,3420.941038,315.9980346,153.0039308,162.9921384,275,215.9980346
Panzhihua,ASIA,0.950000008,26.60535851,101.6877119,173.6042486,227.9637264,99.66652685,848.4337123,195.7703542,0.423506095,105.7812173,539.9119075,8.159844458,514.6381088,27.77897292,97.03122522,38,5388.411675,277.3712661,23.16372846,253.8054253,224.9637264,156.704946
Papasquiaro,NORTH AMERICA,0.01,24.83458747,-105.415414,152.1457094,191.1621519,102.1289877,645.7155019,169.6404298,3.000818608,113.6491704,455.1701898,28.00353445,248.2613476,40.02051624,128.033145,52,3752.009723,265.1952969,20.14570943,245.033145,182.1457094,109.2130587
Papeete,POLYNESIA,0.520000004,-17.51450873,-149.6234295,249.1461502,259.4532017,237.1461502,2299.457011,397.4757919,84.8128219,53.31668228,1017.915787,264.921162,866.5342971,264.921162,12,32,930.2890902,267.4532017,230.4532017,37,257.4532017,237.1461502
Paracatu,SOUTH AMERICA,0.280000002,-17.16680585,-46.91680609,231,251,206,1489,329,6,89,839,30,442,44,93,57,1765,310,147,162,237,212
Parachinar,ASIA,0.260000002,33.91668811,70.08004212,126.8919234,231.8938534,8.859897334,623.4607637,102.8699657,16.00192994,56.96411404,247.7495812,52.93015802,189.0302963,109.9756937,125.0397458,34,9116.503569,296.9374591,-69.1798485,366.1173076,65.90042605,82.88999347
Paracuru,SOUTH AMERICA,0.04,-3.37444306,-39.08347279,268,274,262.5083541,1231.534663,290.6253116,4.50835411,102,761.7923938,17.50835411,37.50835411,588.1432664,49.47493767,74,473.1574815,302.9832918,236.0167082,66.45822945,263.5083541,273
Paragominas,SOUTH AMERICA,0.150000001,-2.916805904,-47.50013942,254,268,245,1815,373,27,84,997,100,141,997,62,66,937,310,216,94,245,259
Paragould,NORTH AMERICA,0.440000003,36.08322562,-90.55304296,155.3647753,266.3647753,38.36439509,1103.493661,118.0954663,66.46100184,17.36477526,335.6519344,222.8269176,222.8269176,269.0148088,105,29,9211.85123,334.3647753,-26.00038016,361.0003802,149.7295505,266.3647753
Paraguari,SOUTH AMERICA,0.070000001,-25.58347248,-57.16680605,214,262,165,1420,160,59,28,432,213,385,216,91,43,3999,319,109,209,236,174
Paraiso,NORTH AMERICA,0.05,18.41652734,-93.25013924,259,278,232,1846,335,43,58,821,160,487,377,50,49,1957,309,207,102,263,263
Parakou,AFRICA,0.420000003,9.386931292,2.583193714,254,279,233,1216.027857,233.5139286,3,89.28969389,657.8969389,14,96.06545916,657.8969389,95.64484695,55,1786.869082,349,176.7103061,172.2896939,233,260.3551531
